"WEEK","REGION","country","ADMIN1","EVENT_TYPE","SUB_EVENT_TYPE","EVENTS","FATALITIES","POPULATION_EXPOSURE","DISORDER_TYPE","ID","CENTROID_LATITUDE","CENTROID_LONGITUDE","year","v2x_polyarchy","v2x_libdem","v2x_partipdem","v2x_delibdem","v2x_egaldem"
2026-03-21,"Europe","Russia","Belgorod","Explosions/Remote violence","Shelling/artillery/missile attack",2,4,133012,"Political violence",2570,50.6124,37.2397,2026,NA,NA,NA,NA,NA
2026-04-04,"Europe","Russia","Belgorod","Explosions/Remote violence","Shelling/artillery/missile attack",1,1,6887,"Political violence",2570,50.6124,37.2397,2026,NA,NA,NA,NA,NA
2026-04-11,"Europe","Russia","Belgorod","Explosions/Remote violence","Shelling/artillery/missile attack",1,0,514,"Political violence",2570,50.6124,37.2397,2026,NA,NA,NA,NA,NA
2026-05-02,"Europe","Russia","Belgorod","Explosions/Remote violence","Shelling/artillery/missile attack",1,0,NA,"Political violence",2570,50.6124,37.2397,2026,NA,NA,NA,NA,NA
2026-05-09,"Europe","Russia","Belgorod","Explosions/Remote violence","Shelling/artillery/missile attack",1,0,132608,"Political violence",2570,50.6124,37.2397,2026,NA,NA,NA,NA,NA
2026-05-16,"Europe","Russia","Belgorod","Explosions/Remote violence","Shelling/artillery/missile attack",1,0,132608,"Political violence",2570,50.6124,37.2397,2026,NA,NA,NA,NA,NA
2026-05-23,"Europe","Russia","Belgorod","Explosions/Remote violence","Shelling/artillery/missile attack",1,0,132608,"Political violence",2570,50.6124,37.2397,2026,NA,NA,NA,NA,NA
2026-06-06,"Europe","Russia","Belgorod","Explosions/Remote violence","Shelling/artillery/missile attack",1,0,NA,"Political violence",2570,50.6124,37.2397,2026,NA,NA,NA,NA,NA
2018-02-03,"Europe","Russia","Belgorod","Protests","Peaceful protest",2,0,8954,"Demonstrations",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2018-05-05,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,3686,"Demonstrations",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2018-05-19,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8954,"Demonstrations",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2018-06-30,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8954,"Demonstrations",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2018-09-22,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8954,"Demonstrations",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2018-09-29,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8954,"Demonstrations",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2018-10-06,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8954,"Demonstrations",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2018-10-27,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8954,"Demonstrations",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2019-01-19,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9561,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2019-02-16,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,1166,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2019-03-09,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9561,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2019-04-06,"Europe","Russia","Belgorod","Protests","Peaceful protest",5,0,17504,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2019-04-27,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9561,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2019-06-29,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9561,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2019-07-13,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9561,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2019-08-10,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9561,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2019-09-21,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9561,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2019-10-05,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9561,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2019-10-26,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9561,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2019-12-07,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9561,"Demonstrations",2570,50.6124,37.2397,2019,0.26,0.105,0.152,0.129,0.196
2020-03-07,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9468,"Demonstrations",2570,50.6124,37.2397,2020,0.258,0.099,0.176,0.121,0.194
2020-03-14,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,2562,"Demonstrations",2570,50.6124,37.2397,2020,0.258,0.099,0.176,0.121,0.194
2020-06-06,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9468,"Demonstrations",2570,50.6124,37.2397,2020,0.258,0.099,0.176,0.121,0.194
2020-09-19,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9468,"Demonstrations",2570,50.6124,37.2397,2020,0.258,0.099,0.176,0.121,0.194
2020-11-14,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,4201,"Demonstrations",2570,50.6124,37.2397,2020,0.258,0.099,0.176,0.121,0.194
2020-12-05,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,9468,"Demonstrations",2570,50.6124,37.2397,2020,0.258,0.099,0.176,0.121,0.194
2021-01-16,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8208,"Demonstrations",2570,50.6124,37.2397,2021,0.244,0.095,0.155,0.114,0.187
2021-01-30,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8208,"Demonstrations",2570,50.6124,37.2397,2021,0.244,0.095,0.155,0.114,0.187
2021-05-08,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8208,"Demonstrations",2570,50.6124,37.2397,2021,0.244,0.095,0.155,0.114,0.187
2021-09-25,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8208,"Demonstrations",2570,50.6124,37.2397,2021,0.244,0.095,0.155,0.114,0.187
2021-11-20,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8208,"Demonstrations",2570,50.6124,37.2397,2021,0.244,0.095,0.155,0.114,0.187
2023-05-13,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,8848,"Demonstrations",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2024-06-29,"Europe","Russia","Belgorod","Protests","Peaceful protest",1,0,1231,"Demonstrations",2570,50.6124,37.2397,2024,NA,NA,NA,NA,NA
2018-05-05,"Europe","Russia","Belgorod","Protests","Protest with intervention",1,0,8954,"Demonstrations",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2018-09-08,"Europe","Russia","Belgorod","Protests","Protest with intervention",1,0,8954,"Demonstrations",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2021-01-23,"Europe","Russia","Belgorod","Protests","Protest with intervention",2,0,11746,"Demonstrations",2570,50.6124,37.2397,2021,0.244,0.095,0.155,0.114,0.187
2021-01-30,"Europe","Russia","Belgorod","Protests","Protest with intervention",2,0,11746,"Demonstrations",2570,50.6124,37.2397,2021,0.244,0.095,0.155,0.114,0.187
2021-04-17,"Europe","Russia","Belgorod","Protests","Protest with intervention",1,0,8208,"Demonstrations",2570,50.6124,37.2397,2021,0.244,0.095,0.155,0.114,0.187
2022-03-05,"Europe","Russia","Belgorod","Protests","Protest with intervention",1,0,8702,"Demonstrations",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-03-12,"Europe","Russia","Belgorod","Protests","Protest with intervention",1,0,8702,"Demonstrations",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-09-17,"Europe","Russia","Belgorod","Protests","Protest with intervention",1,0,8702,"Demonstrations",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2018-07-28,"Europe","Russia","Belgorod","Riots","Mob violence",1,0,4503,"Political violence",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2018-02-24,"Europe","Russia","Belgorod","Strategic developments","Agreement",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2018,0.263,0.109,0.152,0.141,0.201
2024-02-17,"Europe","Russia","Belgorod","Strategic developments","Arrests",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2024,NA,NA,NA,NA,NA
2022-04-09,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-05-21,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-09-17,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-11-05,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2023-05-20,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-05-27,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-06-10,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2024-08-10,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",4,0,NA,"Strategic developments",2570,50.6124,37.2397,2024,NA,NA,NA,NA,NA
2024-10-05,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2024,NA,NA,NA,NA,NA
2024-11-09,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2024,NA,NA,NA,NA,NA
2025-01-18,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2025,NA,NA,NA,NA,NA
2025-03-15,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",2,0,NA,"Strategic developments",2570,50.6124,37.2397,2025,NA,NA,NA,NA,NA
2025-03-22,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2025,NA,NA,NA,NA,NA
2025-05-17,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2025,NA,NA,NA,NA,NA
2025-07-05,"Europe","Russia","Belgorod","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2025,NA,NA,NA,NA,NA
2022-04-23,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-05-28,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-09-03,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-09-24,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-10-01,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-10-08,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-11-12,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-11-26,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-12-03,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-12-17,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2022-12-31,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2022,0.208,0.07,0.137,0.071,0.155
2023-01-14,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",3,10,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-01-21,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-01-28,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-02-04,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-02-11,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-02-18,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-03-11,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-04-01,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-04-15,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-04-22,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-04-29,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-05-06,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-05-13,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-05-20,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",4,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-05-27,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",6,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-06-03,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-06-10,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-06-24,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-07-01,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",6,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-07-15,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",4,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-07-22,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-08-05,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",5,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-08-12,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",10,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-08-19,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",7,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-08-26,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",5,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-09-02,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",14,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-09-09,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",14,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-09-16,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",11,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-09-23,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",20,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
2023-09-30,"Europe","Russia","Belgorod","Strategic developments","Disrupted weapons use",10,0,NA,"Strategic developments",2570,50.6124,37.2397,2023,0.19,0.062,0.126,0.075,0.132
